Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,A,0,_X,A,N,SH_STA_TRAFN,58,NUMBER,81
2015,A,0,_X,A,N,SH_STA_TRAFN,58,NUMBER,65
2016,A,0,_X,A,N,SH_STA_TRAFN,58,NUMBER,67
2017,A,0,_X,A,N,SH_STA_TRAFN,58,NUMBER,64
2018,A,0,_X,A,N,SH_STA_TRAFN,58,NUMBER,58
2019,A,0,_X,A,N,SH_STA_TRAFN,58,NUMBER,51
2010,A,0,_X,A,N,SH_STA_TRAFN,60,NUMBER,258
2011,A,0,_X,A,N,SH_STA_TRAFN,60,NUMBER,297
2012,A,0,_X,A,N,SH_STA_TRAFN,60,NUMBER,234
2013,A,0,_X,A,N,SH_STA_TRAFN,60,NUMBER,292
2014,A,0,_X,A,N,SH_STA_TRAFN,60,NUMBER,243
2015,A,0,_X,A,N,SH_STA_TRAFN,60,NUMBER,215
2016,A,0,_X,A,N,SH_STA_TRAFN,60,NUMBER,237
2017,A,0,_X,A,N,SH_STA_TRAFN,60,NUMBER,223
2018,A,0,_X,A,N,SH_STA_TRAFN,60,NUMBER,239
2019,A,0,_X,A,N,SH_STA_TRAFN,60,NUMBER,227
2010,A,0,_X,A,N,SH_STA_TRAFN,62,NUMBER,112
2011,A,0,_X,A,N,SH_STA_TRAFN,62,NUMBER,97
2012,A,0,_X,A,N,SH_STA_TRAFN,62,NUMBER,94
2013,A,0,_X,A,N,SH_STA_TRAFN,62,NUMBER,75
2014,A,0,_X,A,N,SH_STA_TRAFN,62,NUMBER,79
2015,A,0,_X,A,N,SH_STA_TRAFN,62,NUMBER,78
2016,A,0,_X,A,N,SH_STA_TRAFN,62,NUMBER,77
2017,A,0,_X,A,N,SH_STA_TRAFN,62,NUMBER,137
2018,A,0,_X,A,N,SH_STA_TRAFN,62,NUMBER,62
2019,A,0,_X,A,N,SH_STA_TRAFN,62,NUMBER,63
2010,A,0,_X,A,N,SH_STA_TRAFN,64,NUMBER,237
2011,A,0,_X,A,N,SH_STA_TRAFN,64,NUMBER,292
2012,A,0,_X,A,N,SH_STA_TRAFN,64,NUMBER,235
2013,A,0,_X,A,N,SH_STA_TRAFN,64,NUMBER,238
2014,A,0,_X,A,N,SH_STA_TRAFN,64,NUMBER,207
2015,A,0,_X,A,N,SH_STA_TRAFN,64,NUMBER,266
2016,A,0,_X,A,N,SH_STA_TRAFN,64,NUMBER,246
2017,A,0,_X,A,N,SH_STA_TRAFN,64,NUMBER,244
2018,A,0,_X,A,N,SH_STA_TRAFN,64,NUMBER,243
2019,A,0,_X,A,N,SH_STA_TRAFN,64,NUMBER,237
2010,A,0,_X,A,N,SH_STA_TRAFN,66,NUMBER,283
2011,A,0,_X,A,N,SH_STA_TRAFN,66,NUMBER,277
2012,A,0,_X,A,N,SH_STA_TRAFN,66,NUMBER,295
2013,A,0,_X,A,N,SH_STA_TRAFN,66,NUMBER,292
2014,A,0,_X,A,N,SH_STA_TRAFN,66,NUMBER,258
2015,A,0,_X,A,N,SH_STA_TRAFN,66,NUMBER,245
2016,A,0,_X,A,N,SH_STA_TRAFN,66,NUMBER,241
2017,A,0,_X,A,N,SH_STA_TRAFN,66,NUMBER,268
2018,A,0,_X,A,N,SH_STA_TRAFN,66,NUMBER,254
2019,A,0,_X,A,N,SH_STA_TRAFN,66,NUMBER,225
2010,A,0,_X,A,N,SH_STA_TRAFN,67,NUMBER,94
2011,A,0,_X,A,N,SH_STA_TRAFN,67,NUMBER,78
2012,A,0,_X,A,N,SH_STA_TRAFN,67,NUMBER,71
2013,A,0,_X,A,N,SH_STA_TRAFN,67,NUMBER,77
2014,A,0,_X,A,N,SH_STA_TRAFN,67,NUMBER,75
2015,A,0,_X,A,N,SH_STA_TRAFN,67,NUMBER,70
2016,A,0,_X,A,N,SH_STA_TRAFN,67,NUMBER,63
2017,A,0,_X,A,N,SH_STA_TRAFN,67,NUMBER,62
2018,A,0,_X,A,N,SH_STA_TRAFN,67,NUMBER,58
2019,A,0,_X,A,N,SH_STA_TRAFN,67,NUMBER,51
2010,A,0,_X,A,N,SH_STA_TRAFN,68,NUMBER,193
2011,A,0,_X,A,N,SH_STA_TRAFN,68,NUMBER,166
2012,A,0,_X,A,N,SH_STA_TRAFN,68,NUMBER,149
2013,A,0,_X,A,N,SH_STA_TRAFN,68,NUMBER,161
2014,A,0,_X,A,N,SH_STA_TRAFN,68,NUMBER,141
2015,A,0,_X,A,N,SH_STA_TRAFN,68,NUMBER,140
2016,A,0,_X,A,N,SH_STA_TRAFN,68,NUMBER,139
2017,A,0,_X,A,N,SH_STA_TRAFN,68,NUMBER,57
2018,A,0,_X,A,N,SH_STA_TRAFN,68,NUMBER,132
2019,A,0,_X,A,N,SH_STA_TRAFN,68,NUMBER,134
2010,A,0,_X,A,N,SH_STA_TRAFN,70,NUMBER,202
2011,A,0,_X,A,N,SH_STA_TRAFN,70,NUMBER,212
2012,A,0,_X,A,N,SH_STA_TRAFN,70,NUMBER,165
2013,A,0,_X,A,N,SH_STA_TRAFN,70,NUMBER,189
2014,A,0,_X,A,N,SH_STA_TRAFN,70,NUMBER,182
2015,A,0,_X,A,N,SH_STA_TRAFN,70,NUMBER,170
2016,A,0,_X,A,N,SH_STA_TRAFN,70,NUMBER,171
2017,A,0,_X,A,N,SH_STA_TRAFN,70,NUMBER,170
2018,A,0,_X,A,N,SH_STA_TRAFN,70,NUMBER,167
2019,A,0,_X,A,N,SH_STA_TRAFN,70,NUMBER,166
2010,A,0,_X,A,N,SH_STA_TRAFN,72,NUMBER,205
2011,A,0,_X,A,N,SH_STA_TRAFN,72,NUMBER,232
2012,A,0,_X,A,N,SH_STA_TRAFN,72,NUMBER,182
2013,A,0,_X,A,N,SH_STA_TRAFN,72,NUMBER,128
2014,A,0,_X,A,N,SH_STA_TRAFN,72,NUMBER,120
2015,A,0,_X,A,N,SH_STA_TRAFN,72,NUMBER,85
2016,A,0,_X,A,N,SH_STA_TRAFN,72,NUMBER,62
2017,A,0,_X,A,N,SH_STA_TRAFN,72,NUMBER,66
2018,A,0,_X,A,N,SH_STA_TRAFN,72,NUMBER,96
2019,A,0,_X,A,N,SH_STA_TRAFN,72,NUMBER,67
2010,A,0,_X,A,N,SH_STA_TRAFN,74,NUMBER,403
2011,A,0,_X,A,N,SH_STA_TRAFN,74,NUMBER,375
2012,A,0,_X,A,N,SH_STA_TRAFN,74,NUMBER,371
2013,A,0,_X,A,N,SH_STA_TRAFN,74,NUMBER,411
2014,A,0,_X,A,N,SH_STA_TRAFN,74,NUMBER,325
2015,A,0,_X,A,N,SH_STA_TRAFN,74,NUMBER,323
2016,A,0,_X,A,N,SH_STA_TRAFN,74,NUMBER,327
2017,A,0,_X,A,N,SH_STA_TRAFN,74,NUMBER,324
2018,A,0,_X,A,N,SH_STA_TRAFN,74,NUMBER,311
2019,A,0,_X,A,N,SH_STA_TRAFN,74,NUMBER,296
2010,A,0,_X,A,N,SH_STA_TRAFN,75,NUMBER,330
2011,A,0,_X,A,N,SH_STA_TRAFN,75,NUMBER,336
2012,A,0,_X,A,N,SH_STA_TRAFN,75,NUMBER,356
2013,A,0,_X,A,N,SH_STA_TRAFN,75,NUMBER,408
2014,A,0,_X,A,N,SH_STA_TRAFN,75,NUMBER,419
2015,A,0,_X,A,N,SH_STA_TRAFN,75,NUMBER,329
2016,A,0,_X,A,N,SH_STA_TRAFN,75,NUMBER,319
2017,A,0,_X,A,N,SH_STA_TRAFN,75,NUMBER,281
2018,A,0,_X,A,N,SH_STA_TRAFN,75,NUMBER,258
2019,A,0,_X,A,N,SH_STA_TRAFN,75,NUMBER,241
2010,A,0,_X,A,N,SH_STA_TRAFN,77,NUMBER,216
2011,A,0,_X,A,N,SH_STA_TRAFN,77,NUMBER,217
2012,A,0,_X,A,N,SH_STA_TRAFN,77,NUMBER,218
2013,A,0,_X,A,N,SH_STA_TRAFN,77,NUMBER,275
2014,A,0,_X,A,N,SH_STA_TRAFN,77,NUMBER,253
2015,A,0,_X,A,N,SH_STA_TRAFN,77,NUMBER,264
2016,A,0,_X,A,N,SH_STA_TRAFN,77,NUMBER,261
2017,A,0,_X,A,N,SH_STA_TRAFN,77,NUMBER,258
2018,A,0,_X,A,N,SH_STA_TRAFN,77,NUMBER,236
2019,A,0,_X,A,N,SH_STA_TRAFN,77,NUMBER,244
2010,A,0,_X,A,N,SH_STA_TRAFN,79,NUMBER,885
2011,A,0,_X,A,N,SH_STA_TRAFN,79,NUMBER,831
2012,A,0,_X,A,N,SH_STA_TRAFN,79,NUMBER,786
2013,A,0,_X,A,N,SH_STA_TRAFN,79,NUMBER,781
2014,A,0,_X,A,N,SH_STA_TRAFN,79,NUMBER,710
2015,A,0,_X,A,N,SH_STA_TRAFN,79,NUMBER,698
2016,A,0,_X,A,N,SH_STA_TRAFN,79,NUMBER,798
2017,A,0,_X,A,N,SH_STA_TRAFN,79,NUMBER,70
2018,A,0,_X,A,N,SH_STA_TRAFN,79,NUMBER,702
2019,A,0,_X,A,N,SH_STA_TRAFN,79,NUMBER,634
2010,A,0,_X,A,N,SH_STA_TRAFN,80,NUMBER,293
2011,A,0,_X,A,N,SH_STA_TRAFN,80,NUMBER,337
2012,A,0,_X,A,N,SH_STA_TRAFN,80,NUMBER,251
2013,A,0,_X,A,N,SH_STA_TRAFN,80,NUMBER,226
2014,A,0,_X,A,N,SH_STA_TRAFN,80,NUMBER,218
2015,A,0,_X,A,N,SH_STA_TRAFN,80,NUMBER,176
2016,A,0,_X,A,N,SH_STA_TRAFN,80,NUMBER,142
2017,A,0,_X,A,N,SH_STA_TRAFN,80,NUMBER,63
2018,A,0,_X,A,N,SH_STA_TRAFN,80,NUMBER,113
2019,A,0,_X,A,N,SH_STA_TRAFN,80,NUMBER,107
2010,A,0,_X,A,N,SH_STA_TRAFN,82,NUMBER,253
2011,A,0,_X,A,N,SH_STA_TRAFN,82,NUMBER,300
2012,A,0,_X,A,N,SH_STA_TRAFN,82,NUMBER,242
2013,A,0,_X,A,N,SH_STA_TRAFN,82,NUMBER,261
2014,A,0,_X,A,N,SH_STA_TRAFN,82,NUMBER,229
2015,A,0,_X,A,N,SH_STA_TRAFN,82,NUMBER,181
2016,A,0,_X,A,N,SH_STA_TRAFN,82,NUMBER,248
2017,A,0,_X,A,N,SH_STA_TRAFN,82,NUMBER,705
2018,A,0,_X,A,N,SH_STA_TRAFN,82,NUMBER,234
2019,A,0,_X,A,N,SH_STA_TRAFN,82,NUMBER,242
2010,A,0,_X,A,N,SH_STA_TRAFN,83,NUMBER,133
2011,A,0,_X,A,N,SH_STA_TRAFN,83,NUMBER,128
2012,A,0,_X,A,N,SH_STA_TRAFN,83,NUMBER,118
2013,A,0,_X,A,N,SH_STA_TRAFN,83,NUMBER,144
2014,A,0,_X,A,N,SH_STA_TRAFN,83,NUMBER,206
2015,A,0,_X,A,N,SH_STA_TRAFN,83,NUMBER,196
2016,A,0,_X,A,N,SH_STA_TRAFN,83,NUMBER,192
2017,A,0,_X,A,N,SH_STA_TRAFN,83,NUMBER,197
2018,A,0,_X,A,N,SH_STA_TRAFN,83,NUMBER,195
2019,A,0,_X,A,N,SH_STA_TRAFN,83,NUMBER,139
2010,A,0,_X,A,N,SH_STA_TRAFN,84,NUMBER,87
2011,A,0,_X,A,N,SH_STA_TRAFN,84,NUMBER,100
2012,A,0,_X,A,N,SH_STA_TRAFN,84,NUMBER,79
2013,A,0,_X,A,N,SH_STA_TRAFN,84,NUMBER,79
2014,A,0,_X,A,N,SH_STA_TRAFN,84,NUMBER,69
2015,A,0,_X,A,N,SH_STA_TRAFN,84,NUMBER,108
2016,A,0,_X,A,N,SH_STA_TRAFN,84,NUMBER,78
2017,A,0,_X,A,N,SH_STA_TRAFN,84,NUMBER,71
2018,A,0,_X,A,N,SH_STA_TRAFN,84,NUMBER,68
2019,A,0,_X,A,N,SH_STA_TRAFN,84,NUMBER,53
2010,A,0,_X,A,N,SH_STA_TRAFN,86,NUMBER,108
2011,A,0,_X,A,N,SH_STA_TRAFN,86,NUMBER,123
2012,A,0,_X,A,N,SH_STA_TRAFN,86,NUMBER,115
2013,A,0,_X,A,N,SH_STA_TRAFN,86,NUMBER,109
2014,A,0,_X,A,N,SH_STA_TRAFN,86,NUMBER,147
2015,A,0,_X,A,N,SH_STA_TRAFN,86,NUMBER,145
2016,A,0,_X,A,N,SH_STA_TRAFN,86,NUMBER,140
2017,A,0,_X,A,N,SH_STA_TRAFN,86,NUMBER,36
2018,A,0,_X,A,N,SH_STA_TRAFN,86,NUMBER,127
2019,A,0,_X,A,N,SH_STA_TRAFN,86,NUMBER,120
2010,A,0,_X,A,N,SH_STA_TRAFN,87,NUMBER,201
2011,A,0,_X,A,N,SH_STA_TRAFN,87,NUMBER,199
2012,A,0,_X,A,N,SH_STA_TRAFN,87,NUMBER,151
2013,A,0,_X,A,N,SH_STA_TRAFN,87,NUMBER,145
2014,A,0,_X,A,N,SH_STA_TRAFN,87,NUMBER,141
2015,A,0,_X,A,N,SH_STA_TRAFN,87,NUMBER,119
2016,A,0,_X,A,N,SH_STA_TRAFN,87,NUMBER,150
2017,A,0,_X,A,N,SH_STA_TRAFN,87,NUMBER,139
2018,A,0,_X,A,N,SH_STA_TRAFN,87,NUMBER,130
2019,A,0,_X,A,N,SH_STA_TRAFN,87,NUMBER,125
2010,A,0,_X,A,N,SH_STA_TRAFN,89,NUMBER,138
2011,A,0,_X,A,N,SH_STA_TRAFN,89,NUMBER,120
2012,A,0,_X,A,N,SH_STA_TRAFN,89,NUMBER,101
2013,A,0,_X,A,N,SH_STA_TRAFN,89,NUMBER,89
2014,A,0,_X,A,N,SH_STA_TRAFN,89,NUMBER,96
2015,A,0,_X,A,N,SH_STA_TRAFN,89,NUMBER,95
2016,A,0,_X,A,N,SH_STA_TRAFN,89,NUMBER,86
2017,A,0,_X,A,N,SH_STA_TRAFN,89,NUMBER,3
2018,A,0,_X,A,N,SH_STA_TRAFN,89,NUMBER,76
2019,A,0,_X,A,N,SH_STA_TRAFN,89,NUMBER,63
2010,A,0,_X,A,N,SH_STA_TRAFN,91,NUMBER,164
2011,A,0,_X,A,N,SH_STA_TRAFN,91,NUMBER,151
2012,A,0,_X,A,N,SH_STA_TRAFN,91,NUMBER,84
2013,A,0,_X,A,N,SH_STA_TRAFN,91,NUMBER,96
2014,A,0,_X,A,N,SH_STA_TRAFN,91,NUMBER,128
2015,A,0,_X,A,N,SH_STA_TRAFN,91,NUMBER,146
2016,A,0,_X,A,N,SH_STA_TRAFN,91,NUMBER,133
2017,A,0,_X,A,N,SH_STA_TRAFN,91,NUMBER,76
2018,A,0,_X,A,N,SH_STA_TRAFN,91,NUMBER,122
2019,A,0,_X,A,N,SH_STA_TRAFN,91,NUMBER,86
2010,A,0,_X,A,N,SH_STA_TRAFN,92,NUMBER,140
2011,A,0,_X,A,N,SH_STA_TRAFN,92,NUMBER,126
2012,A,0,_X,A,N,SH_STA_TRAFN,92,NUMBER,82
2013,A,0,_X,A,N,SH_STA_TRAFN,92,NUMBER,87
2014,A,0,_X,A,N,SH_STA_TRAFN,92,NUMBER,80
2015,A,0,_X,A,N,SH_STA_TRAFN,92,NUMBER,79
2016,A,0,_X,A,N,SH_STA_TRAFN,92,NUMBER,78
2017,A,0,_X,A,N,SH_STA_TRAFN,92,NUMBER,93
2018,A,0,_X,A,N,SH_STA_TRAFN,92,NUMBER,112
2019,A,0,_X,A,N,SH_STA_TRAFN,92,NUMBER,105
2010,A,0,_X,A,N,SH_STA_TRAFN,93,NUMBER,76
2011,A,0,_X,A,N,SH_STA_TRAFN,93,NUMBER,91
2012,A,0,_X,A,N,SH_STA_TRAFN,93,NUMBER,68
2013,A,0,_X,A,N,SH_STA_TRAFN,93,NUMBER,64
2014,A,0,_X,A,N,SH_STA_TRAFN,93,NUMBER,57
2015,A,0,_X,A,N,SH_STA_TRAFN,93,NUMBER,52
2016,A,0,_X,A,N,SH_STA_TRAFN,93,NUMBER,52
2017,A,0,_X,A,N,SH_STA_TRAFN,93,NUMBER,114
2018,A,0,_X,A,N,SH_STA_TRAFN,93,NUMBER,91
2019,A,0,_X,A,N,SH_STA_TRAFN,93,NUMBER,74
2010,A,0,_X,A,N,SH_STA_TRAFN,94,NUMBER,170
2011,A,0,_X,A,N,SH_STA_TRAFN,94,NUMBER,181
2012,A,0,_X,A,N,SH_STA_TRAFN,94,NUMBER,160
2013,A,0,_X,A,N,SH_STA_TRAFN,94,NUMBER,129
2014,A,0,_X,A,N,SH_STA_TRAFN,94,NUMBER,111
2015,A,0,_X,A,N,SH_STA_TRAFN,94,NUMBER,99
2016,A,0,_X,A,N,SH_STA_TRAFN,94,NUMBER,96
2017,A,0,_X,A,N,SH_STA_TRAFN,94,NUMBER,63
2018,A,0,_X,A,N,SH_STA_TRAFN,94,NUMBER,106
2019,A,0,_X,A,N,SH_STA_TRAFN,94,NUMBER,98
2010,A,0,_X,A,N,SH_STA_TRAFN,95,NUMBER,68
2011,A,0,_X,A,N,SH_STA_TRAFN,95,NUMBER,87
2012,A,0,_X,A,N,SH_STA_TRAFN,95,NUMBER,77
2013,A,0,_X,A,N,SH_STA_TRAFN,95,NUMBER,56
2014,A,0,_X,A,N,SH_STA_TRAFN,95,NUMBER,58
2015,A,0,_X,A,N,SH_STA_TRAFN,95,NUMBER,49
2016,A,0,_X,A,N,SH_STA_TRAFN,95,NUMBER,43
2017,A,0,_X,A,N,SH_STA_TRAFN,95,NUMBER,36
2018,A,0,_X,A,N,SH_STA_TRAFN,95,NUMBER,27
2019,A,0,_X,A,N,SH_STA_TRAFN,95,NUMBER,20
2010,A,0,_X,A,N,SH_STA_TRAFN,96,NUMBER,19
2011,A,0,_X,A,N,SH_STA_TRAFN,96,NUMBER,17
2012,A,0,_X,A,N,SH_STA_TRAFN,96,NUMBER,15
2013,A,0,_X,A,N,SH_STA_TRAFN,96,NUMBER,15
2014,A,0,_X,A,N,SH_STA_TRAFN,96,NUMBER,16
2015,A,0,_X,A,N,SH_STA_TRAFN,96,NUMBER,18
2016,A,0,_X,A,N,SH_STA_TRAFN,96,NUMBER,31
2017,A,0,_X,A,N,SH_STA_TRAFN,96,NUMBER,26
2018,A,0,_X,A,N,SH_STA_TRAFN,96,NUMBER,24
2019,A,0,_X,A,N,SH_STA_TRAFN,96,NUMBER,19
