Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2010,A,0,_X,A,N,AG_LND_FRST,68,PT,60.8
2011,A,0,_X,A,N,AG_LND_FRST,68,PT,60.4
2012,A,0,_X,A,N,AG_LND_FRST,68,PT,60.3
2013,A,0,_X,A,N,AG_LND_FRST,68,PT,60.3
2014,A,0,_X,A,N,AG_LND_FRST,68,PT,52.5
2015,A,0,_X,A,N,AG_LND_FRST,68,PT,53.1
2016,A,0,_X,A,N,AG_LND_FRST,68,PT,53.1
2018,A,0,_X,A,N,AG_LND_FRST,68,PT,54.0
2019,A,0,_X,A,N,AG_LND_FRST,68,PT,54.5
2010,A,0,_X,A,N,AG_LND_FRST,70,PT,13.5
2011,A,0,_X,A,N,AG_LND_FRST,70,PT,13.4
2012,A,0,_X,A,N,AG_LND_FRST,70,PT,19.5
2013,A,0,_X,A,N,AG_LND_FRST,70,PT,21.6
2014,A,0,_X,A,N,AG_LND_FRST,70,PT,22.7
2015,A,0,_X,A,N,AG_LND_FRST,70,PT,23.1
2016,A,0,_X,A,N,AG_LND_FRST,70,PT,21.6
2018,A,0,_X,A,N,AG_LND_FRST,70,PT,22.8
2019,A,0,_X,A,N,AG_LND_FRST,70,PT,22.8
2010,A,0,_X,A,N,AG_LND_FRST,72,PT,11.4
2011,A,0,_X,A,N,AG_LND_FRST,72,PT,12.2
2012,A,0,_X,A,N,AG_LND_FRST,72,PT,13.8
2013,A,0,_X,A,N,AG_LND_FRST,72,PT,14.0
2014,A,0,_X,A,N,AG_LND_FRST,72,PT,14.6
2015,A,0,_X,A,N,AG_LND_FRST,72,PT,14.7
2016,A,0,_X,A,N,AG_LND_FRST,72,PT,15.7
2018,A,0,_X,A,N,AG_LND_FRST,72,PT,16.0
2019,A,0,_X,A,N,AG_LND_FRST,72,PT,16.0
2010,A,0,_X,A,N,AG_LND_FRST,74,PT,3.4
2011,A,0,_X,A,N,AG_LND_FRST,74,PT,3.4
2012,A,0,_X,A,N,AG_LND_FRST,74,PT,3.8
2013,A,0,_X,A,N,AG_LND_FRST,74,PT,3.7
2014,A,0,_X,A,N,AG_LND_FRST,74,PT,3.7
2015,A,0,_X,A,N,AG_LND_FRST,74,PT,3.8
2016,A,0,_X,A,N,AG_LND_FRST,74,PT,3.4
2018,A,0,_X,A,N,AG_LND_FRST,74,PT,3.2
2019,A,0,_X,A,N,AG_LND_FRST,74,PT,3.1
2010,A,0,_X,A,N,AG_LND_FRST,75,PT,28.4
2011,A,0,_X,A,N,AG_LND_FRST,75,PT,29.8
2012,A,0,_X,A,N,AG_LND_FRST,75,PT,29.7
2013,A,0,_X,A,N,AG_LND_FRST,75,PT,29.8
2014,A,0,_X,A,N,AG_LND_FRST,75,PT,30.8
2015,A,0,_X,A,N,AG_LND_FRST,75,PT,30.7
2016,A,0,_X,A,N,AG_LND_FRST,75,PT,29.1
2018,A,0,_X,A,N,AG_LND_FRST,75,PT,29.0
2019,A,0,_X,A,N,AG_LND_FRST,75,PT,29.1
2010,A,0,_X,A,N,AG_LND_FRST,77,PT,12.9
2011,A,0,_X,A,N,AG_LND_FRST,77,PT,12.9
2012,A,0,_X,A,N,AG_LND_FRST,77,PT,12.5
2013,A,0,_X,A,N,AG_LND_FRST,77,PT,12.6
2014,A,0,_X,A,N,AG_LND_FRST,77,PT,12.7
2015,A,0,_X,A,N,AG_LND_FRST,77,PT,12.5
2016,A,0,_X,A,N,AG_LND_FRST,77,PT,13.7
2018,A,0,_X,A,N,AG_LND_FRST,77,PT,13.6
2019,A,0,_X,A,N,AG_LND_FRST,77,PT,13.5
2010,A,0,_X,A,N,AG_LND_FRST,79,PT,18.8
2011,A,0,_X,A,N,AG_LND_FRST,79,PT,18.7
2012,A,0,_X,A,N,AG_LND_FRST,79,PT,18.7
2013,A,0,_X,A,N,AG_LND_FRST,79,PT,16.4
2014,A,0,_X,A,N,AG_LND_FRST,79,PT,16.4
2015,A,0,_X,A,N,AG_LND_FRST,79,PT,16.4
2016,A,0,_X,A,N,AG_LND_FRST,79,PT,17.2
2018,A,0,_X,A,N,AG_LND_FRST,79,PT,17.5
2019,A,0,_X,A,N,AG_LND_FRST,79,PT,16.0
2010,A,0,_X,A,N,AG_LND_FRST,80,PT,8.3
2011,A,0,_X,A,N,AG_LND_FRST,80,PT,7.4
2012,A,0,_X,A,N,AG_LND_FRST,80,PT,6.6
2013,A,0,_X,A,N,AG_LND_FRST,80,PT,6.2
2014,A,0,_X,A,N,AG_LND_FRST,80,PT,5.7
2015,A,0,_X,A,N,AG_LND_FRST,80,PT,5.7
2016,A,0,_X,A,N,AG_LND_FRST,80,PT,4.8
2018,A,0,_X,A,N,AG_LND_FRST,80,PT,4.3
2019,A,0,_X,A,N,AG_LND_FRST,80,PT,3.7
2010,A,0,_X,A,N,AG_LND_FRST,82,PT,3.1
2011,A,0,_X,A,N,AG_LND_FRST,82,PT,2.4
2012,A,0,_X,A,N,AG_LND_FRST,82,PT,2.2
2013,A,0,_X,A,N,AG_LND_FRST,82,PT,1.5
2014,A,0,_X,A,N,AG_LND_FRST,82,PT,1.6
2015,A,0,_X,A,N,AG_LND_FRST,82,PT,1.2
2016,A,0,_X,A,N,AG_LND_FRST,82,PT,1.3
2018,A,0,_X,A,N,AG_LND_FRST,82,PT,1.0
2019,A,0,_X,A,N,AG_LND_FRST,82,PT,1.0
2010,A,0,_X,A,N,AG_LND_FRST,83,PT,1.6
2011,A,0,_X,A,N,AG_LND_FRST,83,PT,1.6
2012,A,0,_X,A,N,AG_LND_FRST,83,PT,1.6
2013,A,0,_X,A,N,AG_LND_FRST,83,PT,1.6
2014,A,0,_X,A,N,AG_LND_FRST,83,PT,1.6
2015,A,0,_X,A,N,AG_LND_FRST,83,PT,1.6
2016,A,0,_X,A,N,AG_LND_FRST,83,PT,1.6
2018,A,0,_X,A,N,AG_LND_FRST,83,PT,1.6
2019,A,0,_X,A,N,AG_LND_FRST,83,PT,1.8
2010,A,0,_X,A,N,AG_LND_FRST,84,PT,3.2
2011,A,0,_X,A,N,AG_LND_FRST,84,PT,3.2
2012,A,0,_X,A,N,AG_LND_FRST,84,PT,3.1
2013,A,0,_X,A,N,AG_LND_FRST,84,PT,3.2
2014,A,0,_X,A,N,AG_LND_FRST,84,PT,3.1
2015,A,0,_X,A,N,AG_LND_FRST,84,PT,3.7
2016,A,0,_X,A,N,AG_LND_FRST,84,PT,3.3
2018,A,0,_X,A,N,AG_LND_FRST,84,PT,3.7
2019,A,0,_X,A,N,AG_LND_FRST,84,PT,3.8
2010,A,0,_X,A,N,AG_LND_FRST,87,PT,2.2
2011,A,0,_X,A,N,AG_LND_FRST,87,PT,2.0
2012,A,0,_X,A,N,AG_LND_FRST,87,PT,1.9
2013,A,0,_X,A,N,AG_LND_FRST,87,PT,13.0
2014,A,0,_X,A,N,AG_LND_FRST,87,PT,15.2
2015,A,0,_X,A,N,AG_LND_FRST,87,PT,15.1
2016,A,0,_X,A,N,AG_LND_FRST,87,PT,1.7
2018,A,0,_X,A,N,AG_LND_FRST,87,PT,1.5
2019,A,0,_X,A,N,AG_LND_FRST,87,PT,1.6
2010,A,0,_X,A,N,AG_LND_FRST,89,PT,3.8
2011,A,0,_X,A,N,AG_LND_FRST,89,PT,3.4
2012,A,0,_X,A,N,AG_LND_FRST,89,PT,3.4
2013,A,0,_X,A,N,AG_LND_FRST,89,PT,3.4
2014,A,0,_X,A,N,AG_LND_FRST,89,PT,3.3
2015,A,0,_X,A,N,AG_LND_FRST,89,PT,3.3
2016,A,0,_X,A,N,AG_LND_FRST,89,PT,3.2
2018,A,0,_X,A,N,AG_LND_FRST,89,PT,3.3
2019,A,0,_X,A,N,AG_LND_FRST,89,PT,3.6
2010,A,0,_X,A,N,AG_LND_FRST,91,PT,11.3
2011,A,0,_X,A,N,AG_LND_FRST,91,PT,11.1
2012,A,0,_X,A,N,AG_LND_FRST,91,PT,10.0
2013,A,0,_X,A,N,AG_LND_FRST,91,PT,9.6
2014,A,0,_X,A,N,AG_LND_FRST,91,PT,8.6
2015,A,0,_X,A,N,AG_LND_FRST,91,PT,8.5
2016,A,0,_X,A,N,AG_LND_FRST,91,PT,8.2
2018,A,0,_X,A,N,AG_LND_FRST,91,PT,10.7
2019,A,0,_X,A,N,AG_LND_FRST,91,PT,12.0
2010,A,0,_X,A,N,AG_LND_FRST,93,PT,1.6
2011,A,0,_X,A,N,AG_LND_FRST,93,PT,1.7
2012,A,0,_X,A,N,AG_LND_FRST,93,PT,1.7
2013,A,0,_X,A,N,AG_LND_FRST,93,PT,1.3
2014,A,0,_X,A,N,AG_LND_FRST,93,PT,1.3
2015,A,0,_X,A,N,AG_LND_FRST,93,PT,1.3
2016,A,0,_X,A,N,AG_LND_FRST,93,PT,1.4
2018,A,0,_X,A,N,AG_LND_FRST,93,PT,1.5
2019,A,0,_X,A,N,AG_LND_FRST,93,PT,1.6
2010,A,0,_X,A,N,AG_LND_FRST,94,PT,3.0
2011,A,0,_X,A,N,AG_LND_FRST,94,PT,3.1
2012,A,0,_X,A,N,AG_LND_FRST,94,PT,2.9
2013,A,0,_X,A,N,AG_LND_FRST,94,PT,2.9
2014,A,0,_X,A,N,AG_LND_FRST,94,PT,2.0
2015,A,0,_X,A,N,AG_LND_FRST,94,PT,2.2
2016,A,0,_X,A,N,AG_LND_FRST,94,PT,2.6
2018,A,0,_X,A,N,AG_LND_FRST,94,PT,2.8
2019,A,0,_X,A,N,AG_LND_FRST,94,PT,2.8
2010,A,0,_X,A,N,AG_LND_FRST,95,PT,1.6
2011,A,0,_X,A,N,AG_LND_FRST,95,PT,1.6
2012,A,0,_X,A,N,AG_LND_FRST,95,PT,1.6
2013,A,0,_X,A,N,AG_LND_FRST,95,PT,1.4
2014,A,0,_X,A,N,AG_LND_FRST,95,PT,1.9
2015,A,0,_X,A,N,AG_LND_FRST,95,PT,1.8
2016,A,0,_X,A,N,AG_LND_FRST,95,PT,1.8
2018,A,0,_X,A,N,AG_LND_FRST,95,PT,1.8
2019,A,0,_X,A,N,AG_LND_FRST,95,PT,1.7
2010,A,0,_X,A,N,AG_LND_FRST,96,PT,16.7
2011,A,0,_X,A,N,AG_LND_FRST,96,PT,17.0
2012,A,0,_X,A,N,AG_LND_FRST,96,PT,17.3
2013,A,0,_X,A,N,AG_LND_FRST,96,PT,17.6
2014,A,0,_X,A,N,AG_LND_FRST,96,PT,12.5
2015,A,0,_X,A,N,AG_LND_FRST,96,PT,10.8
2016,A,0,_X,A,N,AG_LND_FRST,96,PT,10.8
2018,A,0,_X,A,N,AG_LND_FRST,96,PT,18.3
2019,A,0,_X,A,N,AG_LND_FRST,96,PT,18.4
