Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2013,A,6,_X,A,N,IS_RDP_PFVOL,49,P_KM,701.2
2014,A,6,_X,A,N,IS_RDP_PFVOL,49,P_KM,735.1
2015,A,6,_X,A,N,IS_RDP_PFVOL,49,P_KM,788.3
2016,A,6,_X,A,N,IS_RDP_PFVOL,49,P_KM,870.1
2017,A,6,_X,A,N,IS_RDP_PFVOL,49,P_KM,941.1
2018,A,6,_X,A,N,IS_RDP_PFVOL,49,P_KM,697.8
2010,A,6,_X,A,N,IS_RDP_PFVOL,51,P_KM,537.7
2011,A,6,_X,A,N,IS_RDP_PFVOL,51,P_KM,652.9
2012,A,6,_X,A,N,IS_RDP_PFVOL,51,P_KM,699.0
2013,A,6,_X,A,N,IS_RDP_PFVOL,51,P_KM,739.4
2014,A,6,_X,A,N,IS_RDP_PFVOL,51,P_KM,764.8
2015,A,6,_X,A,N,IS_RDP_PFVOL,51,P_KM,856.1
2016,A,6,_X,A,N,IS_RDP_PFVOL,51,P_KM,915.4
2017,A,6,_X,A,N,IS_RDP_PFVOL,51,P_KM,1018.3
2018,A,6,_X,A,N,IS_RDP_PFVOL,51,P_KM,1152.5
2010,A,6,_X,A,N,IS_RDP_PFVOL,52,P_KM,1365.3
2011,A,6,_X,A,N,IS_RDP_PFVOL,52,P_KM,2105.8
2012,A,6,_X,A,N,IS_RDP_PFVOL,52,P_KM,2261.4
2013,A,6,_X,A,N,IS_RDP_PFVOL,52,P_KM,2460.1
2014,A,6,_X,A,N,IS_RDP_PFVOL,52,P_KM,2624.8
2015,A,6,_X,A,N,IS_RDP_PFVOL,52,P_KM,2794.5
2016,A,6,_X,A,N,IS_RDP_PFVOL,52,P_KM,2999.5
2017,A,6,_X,A,N,IS_RDP_PFVOL,52,P_KM,3200.5
2018,A,6,_X,A,N,IS_RDP_PFVOL,52,P_KM,3922.3
2010,A,6,_X,A,N,IS_RDP_PFVOL,54,P_KM,563.9
2011,A,6,_X,A,N,IS_RDP_PFVOL,54,P_KM,579.7
2012,A,6,_X,A,N,IS_RDP_PFVOL,54,P_KM,637.7
2013,A,6,_X,A,N,IS_RDP_PFVOL,54,P_KM,681.1
2014,A,6,_X,A,N,IS_RDP_PFVOL,54,P_KM,722.4
2015,A,6,_X,A,N,IS_RDP_PFVOL,54,P_KM,766.3
2016,A,6,_X,A,N,IS_RDP_PFVOL,54,P_KM,840.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,54,P_KM,923.8
2018,A,6,_X,A,N,IS_RDP_PFVOL,54,P_KM,1130.5
2010,A,6,_X,A,N,IS_RDP_PFVOL,56,P_KM,928.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,56,P_KM,968.0
2012,A,6,_X,A,N,IS_RDP_PFVOL,56,P_KM,1083.7
2013,A,6,_X,A,N,IS_RDP_PFVOL,56,P_KM,1187.7
2014,A,6,_X,A,N,IS_RDP_PFVOL,56,P_KM,1300.8
2015,A,6,_X,A,N,IS_RDP_PFVOL,56,P_KM,1477.7
2016,A,6,_X,A,N,IS_RDP_PFVOL,56,P_KM,1628.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,56,P_KM,1808.0
2018,A,6,_X,A,N,IS_RDP_PFVOL,56,P_KM,2119.3
2010,A,6,_X,A,N,IS_RDP_PFVOL,58,P_KM,340.4
2011,A,6,_X,A,N,IS_RDP_PFVOL,58,P_KM,301.7
2012,A,6,_X,A,N,IS_RDP_PFVOL,58,P_KM,311.6
2013,A,6,_X,A,N,IS_RDP_PFVOL,58,P_KM,331.5
2014,A,6,_X,A,N,IS_RDP_PFVOL,58,P_KM,345.2
2015,A,6,_X,A,N,IS_RDP_PFVOL,58,P_KM,377.3
2016,A,6,_X,A,N,IS_RDP_PFVOL,58,P_KM,411.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,58,P_KM,443.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,58,P_KM,460.2
2010,A,6,_X,A,N,IS_RDP_PFVOL,60,P_KM,546.2
2011,A,6,_X,A,N,IS_RDP_PFVOL,60,P_KM,568.3
2012,A,6,_X,A,N,IS_RDP_PFVOL,60,P_KM,609.1
2013,A,6,_X,A,N,IS_RDP_PFVOL,60,P_KM,646.0
2014,A,6,_X,A,N,IS_RDP_PFVOL,60,P_KM,673.1
2015,A,6,_X,A,N,IS_RDP_PFVOL,60,P_KM,746.0
2016,A,6,_X,A,N,IS_RDP_PFVOL,60,P_KM,812.4
2017,A,6,_X,A,N,IS_RDP_PFVOL,60,P_KM,895.3
2018,A,6,_X,A,N,IS_RDP_PFVOL,60,P_KM,1054.2
2010,A,6,_X,A,N,IS_RDP_PFVOL,62,P_KM,193.9
2011,A,6,_X,A,N,IS_RDP_PFVOL,62,P_KM,201.5
2012,A,6,_X,A,N,IS_RDP_PFVOL,62,P_KM,209.5
2013,A,6,_X,A,N,IS_RDP_PFVOL,62,P_KM,222.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,62,P_KM,239.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,62,P_KM,267.0
2016,A,6,_X,A,N,IS_RDP_PFVOL,62,P_KM,290.2
2017,A,6,_X,A,N,IS_RDP_PFVOL,62,P_KM,323.3
2018,A,6,_X,A,N,IS_RDP_PFVOL,62,P_KM,353.3
2010,A,6,_X,A,N,IS_RDP_PFVOL,64,P_KM,854.3
2011,A,6,_X,A,N,IS_RDP_PFVOL,64,P_KM,875.5
2012,A,6,_X,A,N,IS_RDP_PFVOL,64,P_KM,899.2
2013,A,6,_X,A,N,IS_RDP_PFVOL,64,P_KM,919.5
2014,A,6,_X,A,N,IS_RDP_PFVOL,64,P_KM,969.5
2015,A,6,_X,A,N,IS_RDP_PFVOL,64,P_KM,1091.7
2016,A,6,_X,A,N,IS_RDP_PFVOL,64,P_KM,1205.2
2017,A,6,_X,A,N,IS_RDP_PFVOL,64,P_KM,1331.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,64,P_KM,1418.3
2010,A,6,_X,A,N,IS_RDP_PFVOL,66,P_KM,1573.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,66,P_KM,1698.2
2012,A,6,_X,A,N,IS_RDP_PFVOL,66,P_KM,1787.5
2013,A,6,_X,A,N,IS_RDP_PFVOL,66,P_KM,1849.5
2014,A,6,_X,A,N,IS_RDP_PFVOL,66,P_KM,1970.5
2015,A,6,_X,A,N,IS_RDP_PFVOL,66,P_KM,1997.5
2016,A,6,_X,A,N,IS_RDP_PFVOL,66,P_KM,2101.4
2017,A,6,_X,A,N,IS_RDP_PFVOL,66,P_KM,2330.5
2018,A,6,_X,A,N,IS_RDP_PFVOL,66,P_KM,2612.5
2010,A,6,_X,A,N,IS_RDP_PFVOL,67,P_KM,267.9
2011,A,6,_X,A,N,IS_RDP_PFVOL,67,P_KM,292.1
2012,A,6,_X,A,N,IS_RDP_PFVOL,67,P_KM,305.3
2013,A,6,_X,A,N,IS_RDP_PFVOL,67,P_KM,315.4
2014,A,6,_X,A,N,IS_RDP_PFVOL,67,P_KM,329.5
2015,A,6,_X,A,N,IS_RDP_PFVOL,67,P_KM,374.9
2016,A,6,_X,A,N,IS_RDP_PFVOL,67,P_KM,391.0
2017,A,6,_X,A,N,IS_RDP_PFVOL,67,P_KM,416.0
2018,A,6,_X,A,N,IS_RDP_PFVOL,67,P_KM,518.8
2010,A,6,_X,A,N,IS_RDP_PFVOL,68,P_KM,2102.3
2011,A,6,_X,A,N,IS_RDP_PFVOL,68,P_KM,2233.9
2012,A,6,_X,A,N,IS_RDP_PFVOL,68,P_KM,2412.6
2013,A,6,_X,A,N,IS_RDP_PFVOL,68,P_KM,2494.1
2014,A,6,_X,A,N,IS_RDP_PFVOL,68,P_KM,2457.0
2015,A,6,_X,A,N,IS_RDP_PFVOL,68,P_KM,2724.8
2016,A,6,_X,A,N,IS_RDP_PFVOL,68,P_KM,2931.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,68,P_KM,3239.4
2018,A,6,_X,A,N,IS_RDP_PFVOL,68,P_KM,3587.6
2010,A,6,_X,A,N,IS_RDP_PFVOL,70,P_KM,811.3
2011,A,6,_X,A,N,IS_RDP_PFVOL,70,P_KM,904.5
2012,A,6,_X,A,N,IS_RDP_PFVOL,70,P_KM,978.1
2013,A,6,_X,A,N,IS_RDP_PFVOL,70,P_KM,1053.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,70,P_KM,1099.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,70,P_KM,1176.9
2016,A,6,_X,A,N,IS_RDP_PFVOL,70,P_KM,1305.2
2017,A,6,_X,A,N,IS_RDP_PFVOL,70,P_KM,1438.3
2018,A,6,_X,A,N,IS_RDP_PFVOL,70,P_KM,1698.0
2010,A,6,_X,A,N,IS_RDP_PFVOL,72,P_KM,961.8
2011,A,6,_X,A,N,IS_RDP_PFVOL,72,P_KM,996.6
2012,A,6,_X,A,N,IS_RDP_PFVOL,72,P_KM,1067.5
2013,A,6,_X,A,N,IS_RDP_PFVOL,72,P_KM,1135.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,72,P_KM,1145.4
2015,A,6,_X,A,N,IS_RDP_PFVOL,72,P_KM,1213.6
2016,A,6,_X,A,N,IS_RDP_PFVOL,72,P_KM,1280.9
2017,A,6,_X,A,N,IS_RDP_PFVOL,72,P_KM,1369.2
2018,A,6,_X,A,N,IS_RDP_PFVOL,72,P_KM,1477.5
2010,A,6,_X,A,N,IS_RDP_PFVOL,74,P_KM,1822.2
2011,A,6,_X,A,N,IS_RDP_PFVOL,74,P_KM,1959.2
2012,A,6,_X,A,N,IS_RDP_PFVOL,74,P_KM,2113.0
2013,A,6,_X,A,N,IS_RDP_PFVOL,74,P_KM,2259.9
2014,A,6,_X,A,N,IS_RDP_PFVOL,74,P_KM,2422.6
2015,A,6,_X,A,N,IS_RDP_PFVOL,74,P_KM,2686.4
2016,A,6,_X,A,N,IS_RDP_PFVOL,74,P_KM,2981.7
2017,A,6,_X,A,N,IS_RDP_PFVOL,74,P_KM,3106.8
2018,A,6,_X,A,N,IS_RDP_PFVOL,74,P_KM,3278.8
2010,A,6,_X,A,N,IS_RDP_PFVOL,75,P_KM,3641.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,75,P_KM,4090.1
2012,A,6,_X,A,N,IS_RDP_PFVOL,75,P_KM,4493.1
2013,A,6,_X,A,N,IS_RDP_PFVOL,75,P_KM,4862.7
2014,A,6,_X,A,N,IS_RDP_PFVOL,75,P_KM,5211.4
2015,A,6,_X,A,N,IS_RDP_PFVOL,75,P_KM,5521.9
2016,A,6,_X,A,N,IS_RDP_PFVOL,75,P_KM,5852.8
2017,A,6,_X,A,N,IS_RDP_PFVOL,75,P_KM,6203.9
2018,A,6,_X,A,N,IS_RDP_PFVOL,75,P_KM,6583.2
2010,A,6,_X,A,N,IS_RDP_PFVOL,77,P_KM,2163.5
2011,A,6,_X,A,N,IS_RDP_PFVOL,77,P_KM,2194.8
2012,A,6,_X,A,N,IS_RDP_PFVOL,77,P_KM,2432.1
2013,A,6,_X,A,N,IS_RDP_PFVOL,77,P_KM,2560.0
2014,A,6,_X,A,N,IS_RDP_PFVOL,77,P_KM,2522.6
2015,A,6,_X,A,N,IS_RDP_PFVOL,77,P_KM,2752.2
2016,A,6,_X,A,N,IS_RDP_PFVOL,77,P_KM,2788.1
2017,A,6,_X,A,N,IS_RDP_PFVOL,77,P_KM,2926.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,77,P_KM,3287.9
2010,A,6,_X,A,N,IS_RDP_PFVOL,79,P_KM,8835.5
2011,A,6,_X,A,N,IS_RDP_PFVOL,79,P_KM,12143.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,79,P_KM,12161.1
2013,A,6,_X,A,N,IS_RDP_PFVOL,79,P_KM,13387.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,79,P_KM,15372.6
2015,A,6,_X,A,N,IS_RDP_PFVOL,79,P_KM,17193.6
2016,A,6,_X,A,N,IS_RDP_PFVOL,79,P_KM,18609.0
2017,A,6,_X,A,N,IS_RDP_PFVOL,79,P_KM,20417.5
2018,A,6,_X,A,N,IS_RDP_PFVOL,79,P_KM,24029.8
2010,A,6,_X,A,N,IS_RDP_PFVOL,80,P_KM,1017.8
2011,A,6,_X,A,N,IS_RDP_PFVOL,80,P_KM,1110.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,80,P_KM,1211.7
2013,A,6,_X,A,N,IS_RDP_PFVOL,80,P_KM,1294.0
2014,A,6,_X,A,N,IS_RDP_PFVOL,80,P_KM,1337.0
2015,A,6,_X,A,N,IS_RDP_PFVOL,80,P_KM,1409.7
2016,A,6,_X,A,N,IS_RDP_PFVOL,80,P_KM,1504.5
2017,A,6,_X,A,N,IS_RDP_PFVOL,80,P_KM,1656.0
2018,A,6,_X,A,N,IS_RDP_PFVOL,80,P_KM,1698.9
2010,A,6,_X,A,N,IS_RDP_PFVOL,82,P_KM,998.3
2011,A,6,_X,A,N,IS_RDP_PFVOL,82,P_KM,1053.5
2012,A,6,_X,A,N,IS_RDP_PFVOL,82,P_KM,1120.4
2013,A,6,_X,A,N,IS_RDP_PFVOL,82,P_KM,1231.1
2014,A,6,_X,A,N,IS_RDP_PFVOL,82,P_KM,1289.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,82,P_KM,1500.9
2016,A,6,_X,A,N,IS_RDP_PFVOL,82,P_KM,1505.9
2017,A,6,_X,A,N,IS_RDP_PFVOL,82,P_KM,1593.3
2018,A,6,_X,A,N,IS_RDP_PFVOL,82,P_KM,1660.4
2010,A,6,_X,A,N,IS_RDP_PFVOL,83,P_KM,1109.1
2011,A,6,_X,A,N,IS_RDP_PFVOL,83,P_KM,1274.1
2012,A,6,_X,A,N,IS_RDP_PFVOL,83,P_KM,1348.8
2013,A,6,_X,A,N,IS_RDP_PFVOL,83,P_KM,1462.5
2014,A,6,_X,A,N,IS_RDP_PFVOL,83,P_KM,1439.3
2015,A,6,_X,A,N,IS_RDP_PFVOL,83,P_KM,1538.7
2016,A,6,_X,A,N,IS_RDP_PFVOL,83,P_KM,1655.4
2017,A,6,_X,A,N,IS_RDP_PFVOL,83,P_KM,1786.6
2018,A,6,_X,A,N,IS_RDP_PFVOL,83,P_KM,1964.8
2010,A,6,_X,A,N,IS_RDP_PFVOL,84,P_KM,430.8
2011,A,6,_X,A,N,IS_RDP_PFVOL,84,P_KM,352.3
2012,A,6,_X,A,N,IS_RDP_PFVOL,84,P_KM,375.7
2013,A,6,_X,A,N,IS_RDP_PFVOL,84,P_KM,393.1
2014,A,6,_X,A,N,IS_RDP_PFVOL,84,P_KM,408.8
2015,A,6,_X,A,N,IS_RDP_PFVOL,84,P_KM,440.0
2016,A,6,_X,A,N,IS_RDP_PFVOL,84,P_KM,477.4
2017,A,6,_X,A,N,IS_RDP_PFVOL,84,P_KM,516.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,84,P_KM,555.7
2010,A,6,_X,A,N,IS_RDP_PFVOL,86,P_KM,896.9
2011,A,6,_X,A,N,IS_RDP_PFVOL,86,P_KM,846.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,86,P_KM,895.2
2013,A,6,_X,A,N,IS_RDP_PFVOL,86,P_KM,928.4
2014,A,6,_X,A,N,IS_RDP_PFVOL,86,P_KM,934.2
2015,A,6,_X,A,N,IS_RDP_PFVOL,86,P_KM,871.8
2016,A,6,_X,A,N,IS_RDP_PFVOL,86,P_KM,912.5
2017,A,6,_X,A,N,IS_RDP_PFVOL,86,P_KM,979.1
2018,A,6,_X,A,N,IS_RDP_PFVOL,86,P_KM,898.1
2010,A,6,_X,A,N,IS_RDP_PFVOL,87,P_KM,719.5
2011,A,6,_X,A,N,IS_RDP_PFVOL,87,P_KM,635.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,87,P_KM,668.2
2013,A,6,_X,A,N,IS_RDP_PFVOL,87,P_KM,698.8
2014,A,6,_X,A,N,IS_RDP_PFVOL,87,P_KM,729.6
2015,A,6,_X,A,N,IS_RDP_PFVOL,87,P_KM,818.4
2016,A,6,_X,A,N,IS_RDP_PFVOL,87,P_KM,874.8
2017,A,6,_X,A,N,IS_RDP_PFVOL,87,P_KM,938.1
2018,A,6,_X,A,N,IS_RDP_PFVOL,87,P_KM,1011.3
2010,A,6,_X,A,N,IS_RDP_PFVOL,89,P_KM,2112.4
2011,A,6,_X,A,N,IS_RDP_PFVOL,89,P_KM,2147.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,89,P_KM,2267.9
2013,A,6,_X,A,N,IS_RDP_PFVOL,89,P_KM,2335.9
2014,A,6,_X,A,N,IS_RDP_PFVOL,89,P_KM,2500.0
2015,A,6,_X,A,N,IS_RDP_PFVOL,89,P_KM,2586.4
2016,A,6,_X,A,N,IS_RDP_PFVOL,89,P_KM,2772.5
2017,A,6,_X,A,N,IS_RDP_PFVOL,89,P_KM,2956.8
2018,A,6,_X,A,N,IS_RDP_PFVOL,89,P_KM,3312.5
2010,A,6,_X,A,N,IS_RDP_PFVOL,91,P_KM,1810.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,91,P_KM,2289.8
2012,A,6,_X,A,N,IS_RDP_PFVOL,91,P_KM,2619.0
2013,A,6,_X,A,N,IS_RDP_PFVOL,91,P_KM,2744.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,91,P_KM,3021.0
2015,A,6,_X,A,N,IS_RDP_PFVOL,91,P_KM,3250.0
2016,A,6,_X,A,N,IS_RDP_PFVOL,91,P_KM,3542.2
2017,A,6,_X,A,N,IS_RDP_PFVOL,91,P_KM,3822.8
2018,A,6,_X,A,N,IS_RDP_PFVOL,91,P_KM,4101.9
2010,A,6,_X,A,N,IS_RDP_PFVOL,92,P_KM,4395.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,92,P_KM,4919.0
2012,A,6,_X,A,N,IS_RDP_PFVOL,92,P_KM,5290.8
2013,A,6,_X,A,N,IS_RDP_PFVOL,92,P_KM,5701.0
2014,A,6,_X,A,N,IS_RDP_PFVOL,92,P_KM,5302.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,92,P_KM,5012.5
2016,A,6,_X,A,N,IS_RDP_PFVOL,92,P_KM,5103.0
2017,A,6,_X,A,N,IS_RDP_PFVOL,92,P_KM,5381.9
2018,A,6,_X,A,N,IS_RDP_PFVOL,92,P_KM,5751.4
2010,A,6,_X,A,N,IS_RDP_PFVOL,93,P_KM,394.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,93,P_KM,429.0
2012,A,6,_X,A,N,IS_RDP_PFVOL,93,P_KM,464.0
2013,A,6,_X,A,N,IS_RDP_PFVOL,93,P_KM,498.8
2014,A,6,_X,A,N,IS_RDP_PFVOL,93,P_KM,544.5
2015,A,6,_X,A,N,IS_RDP_PFVOL,93,P_KM,573.5
2016,A,6,_X,A,N,IS_RDP_PFVOL,93,P_KM,607.8
2017,A,6,_X,A,N,IS_RDP_PFVOL,93,P_KM,649.5
2018,A,6,_X,A,N,IS_RDP_PFVOL,93,P_KM,671.5
2010,A,6,_X,A,N,IS_RDP_PFVOL,94,P_KM,515.2
2011,A,6,_X,A,N,IS_RDP_PFVOL,94,P_KM,522.2
2012,A,6,_X,A,N,IS_RDP_PFVOL,94,P_KM,550.8
2013,A,6,_X,A,N,IS_RDP_PFVOL,94,P_KM,568.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,94,P_KM,586.4
2015,A,6,_X,A,N,IS_RDP_PFVOL,94,P_KM,610.3
2016,A,6,_X,A,N,IS_RDP_PFVOL,94,P_KM,658.7
2017,A,6,_X,A,N,IS_RDP_PFVOL,94,P_KM,694.3
2018,A,6,_X,A,N,IS_RDP_PFVOL,94,P_KM,727.9
2010,A,6,_X,A,N,IS_RDP_PFVOL,95,P_KM,957.2
2011,A,6,_X,A,N,IS_RDP_PFVOL,95,P_KM,983.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,95,P_KM,1044.6
2013,A,6,_X,A,N,IS_RDP_PFVOL,95,P_KM,1073.7
2014,A,6,_X,A,N,IS_RDP_PFVOL,95,P_KM,1120.5
2015,A,6,_X,A,N,IS_RDP_PFVOL,95,P_KM,1244.8
2016,A,6,_X,A,N,IS_RDP_PFVOL,95,P_KM,1362.7
2017,A,6,_X,A,N,IS_RDP_PFVOL,95,P_KM,1481.3
2018,A,6,_X,A,N,IS_RDP_PFVOL,95,P_KM,1605.1
2010,A,6,_X,A,N,IS_RDP_PFVOL,96,P_KM,709.1
2011,A,6,_X,A,N,IS_RDP_PFVOL,96,P_KM,725.0
2012,A,6,_X,A,N,IS_RDP_PFVOL,96,P_KM,764.2
2013,A,6,_X,A,N,IS_RDP_PFVOL,96,P_KM,788.5
2014,A,6,_X,A,N,IS_RDP_PFVOL,96,P_KM,821.2
2015,A,6,_X,A,N,IS_RDP_PFVOL,96,P_KM,840.8
2016,A,6,_X,A,N,IS_RDP_PFVOL,96,P_KM,872.8
2017,A,6,_X,A,N,IS_RDP_PFVOL,96,P_KM,921.3
2018,A,6,_X,A,N,IS_RDP_PFVOL,96,P_KM,1047.6
